-0.999968 0.000000 0.007938
-0.956457 -0.161338 0.243228
-0.956457 0.161338 0.243228
-0.950662 -0.310137 0.007546
-0.950662 0.310137 0.007546
-0.948134 -0.163243 -0.272750
-0.948134 0.163243 -0.272750
-0.887916 0.000000 0.460006
-0.870981 -0.434832 -0.228722
-0.870981 0.434832 -0.228722
-0.858862 -0.423720 0.287781
-0.858862 0.423720 0.287781
-0.850651 0.000000 -0.525731
-0.818274 -0.273267 -0.505721
-0.818274 0.273267 -0.505721
-0.815133 -0.257125 0.519081
-0.815133 0.257125 0.519081
-0.808992 -0.587767 0.007932
-0.808992 0.587767 0.007932
-0.730870 0.000000 0.682517
-0.723607 -0.525731 -0.447214
-0.723607 0.525731 -0.447214
-0.682697 -0.693982 -0.228722
-0.682697 0.693982 -0.228722
-0.681296 -0.494991 0.539277
-0.681296 0.494991 0.539277
-0.670820 0.162460 -0.723607
-0.670820 -0.162460 -0.723607
-0.668385 -0.685889 0.287781
-0.668385 0.685889 0.287781
-0.630353 -0.259819 0.731539
-0.630353 0.259819 0.731539
-0.597196 -0.433889 -0.674609
-0.597196 0.433889 -0.674609
-0.588728 -0.808296 0.007546
-0.588728 0.808296 0.007546
-0.519612 0.000000 0.854402
-0.512752 -0.693780 -0.505721
-0.512752 0.693780 -0.505721
-0.496430 -0.695781 0.519081
-0.496430 0.695781 0.519081
-0.449003 -0.859789 0.243228
-0.449003 0.859789 0.243228
-0.448243 -0.851285 -0.272750
-0.448243 0.851285 -0.272750
-0.447214 0.000000 -0.894427
-0.441893 -0.519213 0.731539
-0.441893 0.519213 0.731539
-0.425325 -0.309017 -0.850651
-0.425325 0.309017 -0.850651
-0.361803 -0.587785 -0.723607
-0.361803 0.587785 -0.723607
-0.357156 -0.259489 0.897276
-0.357156 0.259489 0.897276
-0.309007 -0.951027 0.007938
-0.309007 0.951027 0.007938
-0.274381 -0.844458 0.460006
-0.274381 0.844458 0.460006
-0.269813 0.000000 0.962913
-0.262866 -0.809017 -0.525731
-0.262866 0.809017 -0.525731
-0.225851 -0.695099 0.682517
-0.225851 0.695099 0.682517
-0.221077 -0.160622 -0.961938
-0.221077 0.160622 -0.961938
-0.160569 -0.494181 0.854402
-0.160569 0.494181 0.854402
-0.142120 -0.959501 0.243228
-0.142120 0.959501 0.243228
-0.138197 -0.425325 -0.894427
-0.138197 0.425325 -0.894427
-0.137736 -0.952174 -0.272750
-0.137736 0.952174 -0.272750
-0.083377 -0.256607 0.962913
-0.083377 0.256607 0.962913
-0.052786 -0.688191 -0.723607
-0.052786 0.688191 -0.723607
-0.007350 -0.854693 0.519081
-0.007350 0.854693 0.519081
0.000000 0.000000 -1.000000
0.000000 0.000000 1.000000
0.001187 -0.999971 0.007546
0.001187 0.999971 0.007546
0.007031 -0.862668 -0.505721
0.007031 0.862668 -0.505721
0.052313 -0.679790 0.731539
0.052313 0.679790 0.731539
0.084444 -0.259892 -0.961938
0.084444 0.259892 -0.961938
0.136422 -0.419863 0.897276
0.136422 0.419863 0.897276
0.137579 -0.947763 0.287781
0.137579 0.947763 0.287781
0.144402 -0.962722 -0.228722
0.144402 0.962722 -0.228722
0.162460 -0.500000 -0.850651
0.162460 0.500000 -0.850651
0.218283 -0.158592 0.962913
0.218283 0.158592 0.962913
0.228109 -0.702046 -0.674609
0.228109 0.702046 -0.674609
0.260232 -0.800911 0.539277
0.260232 0.800911 0.539277
0.273267 0.000000 -0.961938
0.276393 -0.850651 -0.447214
0.276393 0.850651 -0.447214
0.309007 -0.951027 0.007932
0.309007 0.951027 0.007932
0.357249 -0.580711 0.731539
0.357249 0.580711 0.731539
0.361803 -0.262866 -0.894427
0.361803 0.262866 -0.894427
0.420375 -0.305420 0.854402
0.420375 0.305420 0.854402
0.441470 -0.000000 0.897276
0.445777 -0.847623 0.287781
0.445777 0.847623 0.287781
0.447214 -0.525731 -0.723607
0.447214 0.525731 -0.723607
0.449051 -0.863736 -0.228722
0.449051 0.863736 -0.228722
0.501375 -0.702046 -0.505721
0.501375 0.702046 -0.505721
0.508322 -0.687141 0.519081
0.508322 0.687141 0.519081
0.525731 0.000000 -0.850651
0.586808 -0.809691 0.007546
0.586808 0.809691 0.007546
0.591286 -0.429595 0.682517
0.591286 0.429595 0.682517
0.638197 -0.262866 -0.723607
0.638197 0.262866 -0.723607
0.662684 -0.160314 0.731539
0.662684 0.160314 0.731539
0.671105 -0.689366 -0.272750
0.671105 0.689366 -0.272750
0.678958 -0.692717 0.243228
0.678958 0.692717 0.243228
0.688191 -0.500000 -0.525731
0.688191 0.500000 -0.525731
0.718339 -0.521904 0.460006
0.718339 0.521904 0.460006
0.738175 0.000000 -0.674609
0.808992 -0.587767 0.007938
0.808992 0.587767 0.007938
0.810590 -0.271105 0.519081
0.810590 0.271105 0.519081
0.822619 0.259892 -0.505721
0.822619 -0.259892 -0.505721
0.842128 -0.000000 0.539277
0.863009 -0.425233 -0.272750
0.863009 0.425233 -0.272750
0.868622 -0.431666 0.243228
0.868622 0.431666 0.243228
0.894427 0.000000 -0.447214
0.943890 -0.162030 0.287781
0.943890 0.162030 0.287781
0.951396 -0.307879 0.007546
0.951396 0.307879 0.007546
0.960226 -0.160164 -0.228722
0.960226 0.160164 -0.228722
0.999969 -0.000000 0.007932
162
